f,bound.0.025,bound.0.25,bound.0.75,bound.0.975,rp,mean_estimate
0.20026016016016018,11.880853112265612,13.027042780324289,14.062357811349003,14.925226686503398,0.41680221082907215,13.864166337071744
0.20126096096096097,11.890845801388897,13.036526313636266,14.069965594276033,14.932697663576734,0.4173244539723085,13.872344190636584
0.20226176176176178,11.900797044691858,13.045053507968774,14.077357152317765,14.940179778898935,0.4178480074735818,13.880534012262137
0.2032625625625626,11.91079266186113,13.053177783198798,14.085013614894999,14.946777514325937,0.41837287627080766,13.888735834510832
0.20426336336336337,11.920804230000275,13.061357143532883,14.09280335619694,14.953132326669927,0.4188990653267432,13.896949690074738
0.20526416416416418,11.929755605108715,13.069797012990113,14.099924394100944,14.960679406026921,0.4194265796291438,13.90517561177624
0.206264964964965,11.938489377941153,13.07844244368713,14.107693453998484,14.967640094885047,0.41995542419092063,13.913413632568728
0.20726576576576577,11.947065030506561,13.088147410926599,14.114722847307181,14.976109622325012,0.4204856040502991,13.921663785537262
0.20826656656656659,11.958251243779532,13.095548087489048,14.123280938914759,14.983909246973978,0.42101712427097976,13.929926103899327
0.2092673673673674,11.969421870183963,13.104550568119148,14.131739204323308,14.991717417983391,0.4215499899422983,13.938200621005452
0.21026816816816818,11.980603224635882,13.113044282352707,14.139537222873757,15.000698883110092,0.4220842061793888,13.946487370339986
0.211268968968969,11.991279240813807,13.121936588337924,14.14513187134363,15.007276885205139,0.4226197781233474,13.954786385521738
0.21226976976976977,12.002012681777428,13.130836516191835,14.152577683268847,15.014061637371904,0.42315671094139656,13.96309770030475
0.21327057057057058,12.012356607239914,13.138490838824556,14.159877417335807,15.019840640996811,0.42369500982705227,13.971421348578971
0.2142713713713714,12.021697927285585,13.147699932413968,14.167741409061437,15.027771364580262,0.4242346800002905,13.97975736437099
0.21527217217217218,12.031825228299677,13.155272739906826,14.174936218191004,15.033244110734765,0.4247757267077164,13.988105781844764
0.216272972972973,12.040874125801675,13.16355225437174,14.182797405575878,15.041913390433177,0.42531815522273453,13.996466635302358
0.2172737737737738,12.05192854509608,13.17181217121889,14.19014560185635,15.050637467190148,0.42586197084571964,14.004839959184654
0.21827457457457458,12.06240427350971,13.18082850349989,14.19791632885809,15.058875730941217,0.4264071789041899,14.013225788072129
0.2192753753753754,12.072596279805397,13.188195064446704,14.206372589016695,15.065044537501672,0.4269537847529803,14.021624156685569
0.2202761761761762,12.081859174131456,13.19645551435728,14.212918354132434,15.071224820490261,0.4275017937744185,14.03003509988682
0.22127697697697699,12.091915237343956,13.204724572139801,14.220585902009336,15.077416614610172,0.42805121137850105,14.038458652679559
0.2222777777777778,12.102523927445487,13.213883934162459,14.228151149688285,15.08363486368387,0.42860204300307164,14.046894850210048
0.2232785785785786,12.112302218299543,13.2218247288128,14.235999303723716,15.090121615052482,0.4291542941140007,14.0553437277679
0.2242793793793794,12.122076920920646,13.23180325951338,14.244112534387993,15.097635173317519,0.4297079702053656,14.063805320786857
0.2252801801801802,12.133217881805368,13.240980698644464,14.251235964287087,15.104992624434546,0.43026307679963355,14.072279664845533
